GC_RPG,CULTURE,Surface_ha,cell,rupromax,rupromin,rupro,hcc,pro
2,Mais,6.83512555808774,8427,216.6,76.6,112.4,33.91,60
2,Mais,0.674666253784904,8427,216.6,76.6,112.4,33.91,60
2,Mais,3.60541334831545,8426,76.6,76.6,76.6,34.24,40
2,Mais,1.44993595959642,8516,76.6,76.6,76.6,34.24,40
2,Mais,7.45244121841627,8427,216.6,76.6,112.4,33.91,60
2,Mais,2.5030095987685,8517,76.6,76.6,76.6,34.24,40
2,Mais,0.310145066295192,8427,216.6,76.6,112.4,33.91,60
2,Mais,5.05287220541057,8517,76.6,76.6,76.6,34.24,40
2,Mais,3.58530375194203,8518,216.6,76.6,146.35,34.25,76
2,Mais,0.605788413418946,8426,76.6,76.6,76.6,34.24,40
2,Mais,4.91520723468911,8427,216.6,76.6,112.4,33.91,60
2,Mais,6.17133982854746,8429,216.6,111.16,140.45,34.06,74
2,Mais,9.89075261596888,8427,216.6,76.6,112.4,33.91,60
2,Mais,9.89075261596888,8518,216.6,76.6,146.35,34.25,76
2,Mais,3.21992706554048,8519,216.6,186.94,187.76,36.3,87
2,Mais,11.0215945797486,8518,216.6,76.6,146.35,34.25,76
2,Mais,4.17609406891018,8430,216.6,186.94,183.8,36.39,84
2,Mais,1.98658549785848,8512,81.85,76.6,79.8,34.2,42
2,Mais,4.70750266853146,8427,216.6,76.6,112.4,33.91,60
2,Mais,1.58487212718986,8426,76.6,76.6,76.6,34.24,40
2,Mais,0.379029278443265,8426,76.6,76.6,76.6,34.24,40
2,Mais,3.72130722238377,8430,216.6,186.94,183.8,36.39,84
2,Mais,1.67088453295082,8517,76.6,76.6,76.6,34.24,40
2,Mais,3.26483380089651,8429,216.6,111.16,140.45,34.06,74
2,Mais,5.72833912408618,8427,216.6,76.6,112.4,33.91,60
2,Mais,5.72833912408618,8427,216.6,76.6,112.4,33.91,60
2,Mais,0.636062176594231,8519,216.6,186.94,187.76,36.3,87
2,Mais,3.09895344230616,8518,216.6,76.6,146.35,34.25,76
2,Mais,1.18799069738007,8426,76.6,76.6,76.6,34.24,40
2,Mais,5.05570553489198,8518,216.6,76.6,146.35,34.25,76
2,Mais,4.0830164062188,8518,216.6,76.6,146.35,34.25,76
2,Mais,3.26703015471846,8518,216.6,76.6,146.35,34.25,76
2,Mais,1.90267244497334,8426,76.6,76.6,76.6,34.24,40
2,Mais,4.67698067499586,8517,76.6,76.6,76.6,34.24,40
2,Mais,0.536196868020995,8426,76.6,76.6,76.6,34.24,40
2,Mais,0.703075228823721,8519,216.6,186.94,187.76,36.3,87
2,Mais,4.94255365756274,8518,216.6,76.6,146.35,34.25,76
2,Mais,3.84727380932458,8517,76.6,76.6,76.6,34.24,40
2,Mais,3.75467043279856,8517,76.6,76.6,76.6,34.24,40
2,Mais,3.03513711053382,8427,216.6,76.6,112.4,33.91,60
2,Mais,8.15983195783945,8427,216.6,76.6,112.4,33.91,60
2,Mais,8.15983195783945,8518,216.6,76.6,146.35,34.25,76
2,Mais,4.89322285549623,8427,216.6,76.6,112.4,33.91,60
2,Mais,1.00741140144141,8427,216.6,76.6,112.4,33.91,60
2,Mais,0.508464118353045,8518,216.6,76.6,146.35,34.25,76
2,Mais,0.915108297524788,8512,81.85,76.6,79.8,34.2,42
2,Mais,2.58842316893697,8426,76.6,76.6,76.6,34.24,40
2,Mais,4.46174682903476,8518,216.6,76.6,146.35,34.25,76
2,Mais,4.46174682903476,8519,216.6,186.94,187.76,36.3,87
2,Mais,4.46174682903476,8519,216.6,186.94,187.76,36.3,87
2,Mais,3.91808544587726,8519,216.6,186.94,187.76,36.3,87
2,Mais,0.452058747340553,8427,216.6,76.6,112.4,33.91,60
2,Mais,0.431397696308397,8516,76.6,76.6,76.6,34.24,40
2,Mais,0.0826580194835717,8427,216.6,76.6,112.4,33.91,60
2,Mais,0.0661456737899671,8427,216.6,76.6,112.4,33.91,60
2,Mais,0.0848787019691435,8427,216.6,76.6,112.4,33.91,60
2,Mais,1.54094795312203,8429,216.6,111.16,140.45,34.06,74
2,Mais,0.695621996624485,8427,216.6,76.6,112.4,33.91,60
2,Mais,0.500101857473237,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.38226608162629,8515,76.6,76.6,76.96,34.24,40
3,Orge,0.659379347327724,8427,216.6,76.6,112.4,33.91,60
3,Orge,3.92911940748186,8514,81.85,76.6,77.39,34.23,40
3,Orge,3.92911940748186,8605,86.22,76.6,81.69,34.14,43
3,Orge,0.326454864551406,8426,76.6,76.6,76.6,34.24,40
3,Orge,1.95137540614419,8426,76.6,76.6,76.6,34.24,40
3,Orge,1.95137540614419,8427,216.6,76.6,112.4,33.91,60
3,Orge,2.34634844768761,8515,76.6,76.6,76.96,34.24,40
3,Orge,1.05298291896973,8426,76.6,76.6,76.6,34.24,40
3,Orge,0.835260952857137,8513,81.85,76.6,80.48,34.2,42
3,Orge,7.95013637434723,8427,216.6,76.6,112.4,33.91,60
3,Orge,7.95013637434723,8427,216.6,76.6,112.4,33.91,60
3,Orge,6.0441479439559,8427,216.6,76.6,112.4,33.91,60
3,Orge,3.09902232363233,8519,216.6,186.94,187.76,36.3,87
3,Orge,0.95351100308625,8519,216.6,186.94,187.76,36.3,87
3,Orge,0.648227969546616,8430,216.6,186.94,183.8,36.39,84
3,Orge,0.519900247749127,8513,81.85,76.6,80.48,34.2,42
3,Orge,1.60373448118329,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.29897348973611,8605,86.22,76.6,81.69,34.14,43
3,Orge,1.36649073114889,8517,76.6,76.6,76.6,34.24,40
3,Orge,1.12539470876176,8518,216.6,76.6,146.35,34.25,76
3,Orge,1.48957884277457,8513,81.85,76.6,80.48,34.2,42
3,Orge,3.32370802538564,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.07268962979019,8511,216.6,76.6,95.59,34.06,51
3,Orge,1.07268962979019,8512,81.85,76.6,79.8,34.2,42
3,Orge,7.99334717700408,8516,76.6,76.6,76.6,34.24,40
3,Orge,0.350869931293279,8427,216.6,76.6,112.4,33.91,60
3,Orge,4.43274231147985,8427,216.6,76.6,112.4,33.91,60
3,Orge,0.410726254735375,8427,216.6,76.6,112.4,33.91,60
3,Orge,4.88843056659624,8430,216.6,186.94,183.8,36.39,84
3,Orge,1.33070153431632,8518,216.6,76.6,146.35,34.25,76
3,Orge,0.221006947495416,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.35161029388524,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.83593108698106,8516,76.6,76.6,76.6,34.24,40
3,Orge,1.66527109678127,8517,76.6,76.6,76.6,34.24,40
3,Orge,1.95438185653859,8514,81.85,76.6,77.39,34.23,40
3,Orge,0.498128737098724,8427,216.6,76.6,112.4,33.91,60
3,Orge,3.70841666008666,8515,76.6,76.6,76.96,34.24,40
3,Orge,3.01570404641191,8515,76.6,76.6,76.96,34.24,40
3,Orge,3.84415583393931,8426,76.6,76.6,76.6,34.24,40
3,Orge,3.84415583393931,8427,216.6,76.6,112.4,33.91,60
3,Orge,0.997697736834083,8517,76.6,76.6,76.6,34.24,40
3,Orge,7.28364682037878,8429,216.6,111.16,140.45,34.06,74
3,Orge,1.33354106812355,8426,76.6,76.6,76.6,34.24,40
3,Orge,0.249902451075707,8514,81.85,76.6,77.39,34.23,40
3,Orge,3.10785644902593,8427,216.6,76.6,112.4,33.91,60
3,Orge,0.388276422415266,8426,76.6,76.6,76.6,34.24,40
3,Orge,4.51700789282034,8519,216.6,186.94,187.76,36.3,87
3,Orge,4.0593112319801,8519,216.6,186.94,187.76,36.3,87
3,Orge,1.27726655469413,8519,216.6,186.94,187.76,36.3,87
3,Orge,5.46446625763161,8513,81.85,76.6,80.48,34.2,42
3,Orge,4.79361352904821,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.4222420002888,8512,81.85,76.6,79.8,34.2,42
3,Orge,1.4222420002888,8603,86.22,76.6,81.35,34.14,43
3,Orge,2.80297727232054,8427,216.6,76.6,112.4,33.91,60
3,Orge,2.80297727232054,8427,216.6,76.6,112.4,33.91,60
3,Orge,2.73905608894402,8427,216.6,76.6,112.4,33.91,60
3,Orge,3.49294270651732,8516,76.6,76.6,76.6,34.24,40
3,Orge,1.73657383282543,8429,216.6,111.16,140.45,34.06,74
3,Orge,5.80472426007893,8426,76.6,76.6,76.6,34.24,40
3,Orge,5.80472426007893,8427,216.6,76.6,112.4,33.91,60
3,Orge,3.00109339944683,8427,216.6,76.6,112.4,33.91,60
3,Orge,4.96851394587388,8515,76.6,76.6,76.96,34.24,40
3,Orge,0.553691058673442,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.16483709970072,8603,86.22,76.6,81.35,34.14,43
3,Orge,4.66038314137039,8517,76.6,76.6,76.6,34.24,40
3,Orge,0.481210970695922,8427,216.6,76.6,112.4,33.91,60
3,Orge,0.673687883034133,8512,81.85,76.6,79.8,34.2,42
3,Orge,7.49594338122723,8515,76.6,76.6,76.96,34.24,40
3,Orge,2.37508223514557,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.16256580328532,8426,76.6,76.6,76.6,34.24,40
3,Orge,0.447037366840057,8604,86.22,76.6,80.33,34.16,42
3,Orge,2.4885479340924,8427,216.6,76.6,112.4,33.91,60
3,Orge,0.213212253393512,8604,86.22,76.6,80.33,34.16,42
3,Orge,1.64958198355069,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.59623559463095,8516,76.6,76.6,76.6,34.24,40
3,Orge,1.47388786674477,8515,76.6,76.6,76.96,34.24,40
3,Orge,0.632768889035191,8429,216.6,111.16,140.45,34.06,74
3,Orge,0.940644832504848,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.18720755299162,8517,76.6,76.6,76.6,34.24,40
3,Orge,1.90911017772525,8519,216.6,186.94,187.76,36.3,87
3,Orge,4.01847601628983,8520,186.94,186.94,187.71,37.16,82
3,Orge,3.55185055368678,8518,216.6,76.6,146.35,34.25,76
3,Orge,2.71790860004388,8429,216.6,111.16,140.45,34.06,74
3,Orge,1.47369043853711,8429,216.6,111.16,140.45,34.06,74
3,Orge,0.890992730858295,8518,216.6,76.6,146.35,34.25,76
3,Orge,2.68042584940587,8519,216.6,186.94,187.76,36.3,87
3,Orge,0.183943263316061,8605,86.22,76.6,81.69,34.14,43
3,Orge,3.93891821666726,8427,216.6,76.6,112.4,33.91,60
3,Orge,0.622899516298249,8516,76.6,76.6,76.6,34.24,40
3,Orge,0.398607973594964,8603,86.22,76.6,81.35,34.14,43
3,Orge,1.91267943174351,8518,216.6,76.6,146.35,34.25,76
3,Orge,1.17429336629394,8426,76.6,76.6,76.6,34.24,40
3,Orge,0.559151278688293,8430,216.6,186.94,183.8,36.39,84
3,Orge,0.907316480869986,8427,216.6,76.6,112.4,33.91,60
3,Orge,0.265124424572289,8606,86.22,76.6,81.37,34.14,43
3,Orge,1.29637339481935,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.29637339481935,8518,216.6,76.6,146.35,34.25,76
3,Orge,0.535305517580959,8430,216.6,186.94,183.8,36.39,84
3,Orge,3.01982852068022,8519,216.6,186.94,187.76,36.3,87
3,Orge,3.01982852068022,8519,216.6,186.94,187.76,36.3,87
3,Orge,0.608204841981642,8427,216.6,76.6,112.4,33.91,60
3,Orge,0.608204841981642,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.95050940163362,8517,76.6,76.6,76.6,34.24,40
3,Orge,0.695397380623315,8603,86.22,76.6,81.35,34.14,43
3,Orge,3.03457759482008,8429,216.6,111.16,140.45,34.06,74
3,Orge,0.57013339289017,8426,76.6,76.6,76.6,34.24,40
3,Orge,0.991135321087809,8605,86.22,76.6,81.69,34.14,43
3,Orge,3.57144822070319,8517,76.6,76.6,76.6,34.24,40
3,Orge,3.80337632058248,8516,76.6,76.6,76.6,34.24,40
3,Orge,1.51120241520465,8517,76.6,76.6,76.6,34.24,40
3,Orge,3.50250267651181,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.1170543945387,8427,216.6,76.6,112.4,33.91,60
3,Orge,2.49324602577949,8427,216.6,76.6,112.4,33.91,60
3,Orge,2.47115968068955,8426,76.6,76.6,76.6,34.24,40
3,Orge,0.313765955183748,8427,216.6,76.6,112.4,33.91,60
3,Orge,0.837730299443752,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.06470602689143,8426,76.6,76.6,76.6,34.24,40
3,Orge,2.22956585280394,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.74504705736339,8427,216.6,76.6,112.4,33.91,60
3,Orge,0.589880307698995,8520,186.94,186.94,187.71,37.16,82
3,Orge,1.12298625965519,8516,76.6,76.6,76.6,34.24,40
3,Orge,4.03061793370916,8516,76.6,76.6,76.6,34.24,40
3,Orge,0.903050664947648,8519,216.6,186.94,187.76,36.3,87
3,Orge,0.899926185280085,8516,76.6,76.6,76.6,34.24,40
3,Orge,7.98059285883703,8429,216.6,111.16,140.45,34.06,74
3,Orge,1.41884032222852,8514,81.85,76.6,77.39,34.23,40
3,Orge,3.55157484765165,8429,216.6,111.16,140.45,34.06,74
3,Orge,1.59513352067506,8427,216.6,76.6,112.4,33.91,60
3,Orge,0.669550341495662,8517,76.6,76.6,76.6,34.24,40
3,Orge,0.624405066939886,8430,216.6,186.94,183.8,36.39,84
3,Orge,1.7753530911301,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.38845940061575,8602,86.22,76.6,89.57,34.05,48
3,Orge,1.29771670619324,8427,216.6,76.6,112.4,33.91,60
3,Orge,0.336466787678003,8430,216.6,186.94,183.8,36.39,84
3,Orge,2.9958764455033,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.02842729239675,8427,216.6,76.6,112.4,33.91,60
3,Orge,2.77465697127087,8429,216.6,111.16,140.45,34.06,74
3,Orge,1.21001044750575,8603,86.22,76.6,81.35,34.14,43
3,Orge,1.35966186135665,8426,76.6,76.6,76.6,34.24,40
3,Orge,1.1645966314286,8518,216.6,76.6,146.35,34.25,76
3,Orge,0.888905418626429,8427,216.6,76.6,112.4,33.91,60
3,Orge,2.53623827751074,8516,76.6,76.6,76.6,34.24,40
3,Orge,2.53623827751074,8607,86.22,76.6,79.35,34.18,42
3,Orge,4.44788502701307,8519,216.6,186.94,187.76,36.3,87
3,Orge,4.44788502701307,8520,186.94,186.94,187.71,37.16,82
3,Orge,2.46641390107395,8519,216.6,186.94,187.76,36.3,87
3,Orge,2.46641390107395,8519,216.6,186.94,187.76,36.3,87
3,Orge,0.517538151175715,8517,76.6,76.6,76.6,34.24,40
3,Orge,5.10451268710323,8516,76.6,76.6,76.6,34.24,40
3,Orge,0.720110133230477,8426,76.6,76.6,76.6,34.24,40
3,Orge,0.258916613682453,8517,76.6,76.6,76.6,34.24,40
3,Orge,3.16621481925832,8426,76.6,76.6,76.6,34.24,40
3,Orge,1.5563661663983,8427,216.6,76.6,112.4,33.91,60
3,Orge,0.145477345338285,8517,76.6,76.6,76.6,34.24,40
3,Orge,1.10991621587519,8519,216.6,186.94,187.76,36.3,87
3,Orge,0.960023213009496,8427,216.6,76.6,112.4,33.91,60
3,Orge,0.536735431996694,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.78520143996917,8517,76.6,76.6,76.6,34.24,40
3,Orge,1.15544766266113,8515,76.6,76.6,76.96,34.24,40
3,Orge,1.33952658286206,8511,216.6,76.6,95.59,34.06,51
3,Orge,1.77573625928732,8517,76.6,76.6,76.6,34.24,40
3,Orge,0.517293159458064,8427,216.6,76.6,112.4,33.91,60
3,Orge,0.595120678628795,8427,216.6,76.6,112.4,33.91,60
3,Orge,0.595120678628795,8518,216.6,76.6,146.35,34.25,76
3,Orge,3.14540562027369,8427,216.6,76.6,112.4,33.91,60
3,Orge,2.07723585655235,8517,76.6,76.6,76.6,34.24,40
3,Orge,2.47315355357213,8426,76.6,76.6,76.6,34.24,40
3,Orge,4.91979167157445,8429,216.6,111.16,140.45,34.06,74
3,Orge,6.41171025530508,8429,216.6,111.16,140.45,34.06,74
3,Orge,0.531512353267085,8512,81.85,76.6,79.8,34.2,42
3,Orge,0.810472444813512,8426,76.6,76.6,76.6,34.24,40
3,Orge,1.17385376538099,8520,186.94,186.94,187.71,37.16,82
3,Orge,0.972309453940646,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.32723674401871,8429,216.6,111.16,140.45,34.06,74
3,Orge,3.41031008240888,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.01155499360675,8427,216.6,76.6,112.4,33.91,60
3,Orge,2.80833374050074,8427,216.6,76.6,112.4,33.91,60
3,Orge,0.681579989023134,8605,86.22,76.6,81.69,34.14,43
3,Orge,2.41297751094382,8517,76.6,76.6,76.6,34.24,40
3,Orge,1.04855840427401,8427,216.6,76.6,112.4,33.91,60
3,Orge,5.63187366493188,8426,76.6,76.6,76.6,34.24,40
3,Orge,0.297262202005181,8602,86.22,76.6,89.57,34.05,48
3,Orge,0.332802685137582,8426,76.6,76.6,76.6,34.24,40
3,Orge,0.801580990982335,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.81666657684013,8514,81.85,76.6,77.39,34.23,40
3,Orge,6.40034163455805,8516,76.6,76.6,76.6,34.24,40
3,Orge,0.590019452877698,8602,86.22,76.6,89.57,34.05,48
3,Orge,2.14931163473871,8427,216.6,76.6,112.4,33.91,60
3,Orge,0.767616441782581,8429,216.6,111.16,140.45,34.06,74
3,Orge,2.59948245454803,8426,76.6,76.6,76.6,34.24,40
3,Orge,0.592384888384119,8605,86.22,76.6,81.69,34.14,43
3,Orge,0.822230149041954,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.29607489766228,8517,76.6,76.6,76.6,34.24,40
3,Orge,2.58894779257258,8517,76.6,76.6,76.6,34.24,40
3,Orge,14.8798834910363,8429,216.6,111.16,140.45,34.06,74
3,Orge,0.701122532480024,8518,216.6,76.6,146.35,34.25,76
3,Orge,0.754050850595487,8426,76.6,76.6,76.6,34.24,40
3,Orge,6.33077577498937,8518,216.6,76.6,146.35,34.25,76
3,Orge,0.75408948212557,8426,76.6,76.6,76.6,34.24,40
3,Orge,0.31377163878493,8513,81.85,76.6,80.48,34.2,42
3,Orge,7.56197998933918,8518,216.6,76.6,146.35,34.25,76
3,Orge,1.71509972475126,8602,86.22,76.6,89.57,34.05,48
3,Orge,2.40934447145406,8515,76.6,76.6,76.96,34.24,40
3,Orge,0.997399214213966,8427,216.6,76.6,112.4,33.91,60
3,Orge,2.4770667829995,8427,216.6,76.6,112.4,33.91,60
3,Orge,4.07706994684061,8427,216.6,76.6,112.4,33.91,60
3,Orge,4.07706994684061,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.61105126661323,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.14780946906274,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.13341939072944,8520,186.94,186.94,187.71,37.16,82
3,Orge,0.124892954491824,8603,86.22,76.6,81.35,34.14,43
3,Orge,2.65051758869193,8426,76.6,76.6,76.6,34.24,40
3,Orge,0.147579846597905,8604,86.22,76.6,80.33,34.16,42
3,Orge,0.1997681225935,8427,216.6,76.6,112.4,33.91,60
3,Orge,4.18392366594835,8516,76.6,76.6,76.6,34.24,40
3,Orge,3.56978336064997,8427,216.6,76.6,112.4,33.91,60
3,Orge,0.954410553430987,8517,76.6,76.6,76.6,34.24,40
3,Orge,1.29841552364454,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.18695119171143,8426,76.6,76.6,76.6,34.24,40
3,Orge,1.12993943104148,8518,216.6,76.6,146.35,34.25,76
3,Orge,0.757696624181303,8516,76.6,76.6,76.6,34.24,40
3,Orge,0.49530024382025,8516,76.6,76.6,76.6,34.24,40
3,Orge,0.097768665957218,8517,76.6,76.6,76.6,34.24,40
3,Orge,1.22612807824612,8516,76.6,76.6,76.6,34.24,40
3,Orge,1.32286285134507,8518,216.6,76.6,146.35,34.25,76
3,Orge,3.65591058849783,8520,186.94,186.94,187.71,37.16,82
3,Orge,1.2306539147336,8516,76.6,76.6,76.6,34.24,40
3,Orge,0.941917248632861,8512,81.85,76.6,79.8,34.2,42
3,Orge,1.48387147339068,8516,76.6,76.6,76.6,34.24,40
3,Orge,1.93449946045464,8517,76.6,76.6,76.6,34.24,40
3,Orge,3.63043907428775,8512,81.85,76.6,79.8,34.2,42
3,Orge,0.556818326650935,8427,216.6,76.6,112.4,33.91,60
3,Orge,2.48296009558575,8517,76.6,76.6,76.6,34.24,40
3,Orge,1.32535590846478,8518,216.6,76.6,146.35,34.25,76
3,Orge,5.00227210452836,8430,216.6,186.94,183.8,36.39,84
3,Orge,5.00227210452836,8430,216.6,186.94,183.8,36.39,84
3,Orge,3.24354941476577,8518,216.6,76.6,146.35,34.25,76
3,Orge,0.218815965583362,8427,216.6,76.6,112.4,33.91,60
3,Orge,0.896286031839391,8511,216.6,76.6,95.59,34.06,51
3,Orge,4.19820578555549,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.02483096957916,8427,216.6,76.6,112.4,33.91,60
3,Orge,6.67065101482999,8516,76.6,76.6,76.6,34.24,40
3,Orge,0.223369655310363,8515,76.6,76.6,76.96,34.24,40
3,Orge,0.551594355703518,8516,76.6,76.6,76.6,34.24,40
3,Orge,1.2400229315263,8427,216.6,76.6,112.4,33.91,60
3,Orge,4.71089874828039,8519,216.6,186.94,187.76,36.3,87
3,Orge,1.55287110095343,8515,76.6,76.6,76.96,34.24,40
3,Orge,3.05349898859854,8427,216.6,76.6,112.4,33.91,60
3,Orge,0.569306268713553,8427,216.6,76.6,112.4,33.91,60
3,Orge,3.26428540900769,8426,76.6,76.6,76.6,34.24,40
3,Orge,0.990978886159882,8511,216.6,76.6,95.59,34.06,51
3,Orge,1.4611584857553,8426,76.6,76.6,76.6,34.24,40
3,Orge,3.36616588113438,8518,216.6,76.6,146.35,34.25,76
3,Orge,1.23311700050905,8427,216.6,76.6,112.4,33.91,60
3,Orge,12.0214264530845,8429,216.6,111.16,140.45,34.06,74
3,Orge,1.10163649399929,8430,216.6,186.94,183.8,36.39,84
3,Orge,1.10163649399929,8430,216.6,186.94,183.8,36.39,84
3,Orge,0.134688327633217,8606,86.22,76.6,81.37,34.14,43
3,Orge,0.134688327633217,8606,86.22,76.6,81.37,34.14,43
3,Orge,1.36074483499916,8426,76.6,76.6,76.6,34.24,40
3,Orge,0.796513448701565,8515,76.6,76.6,76.96,34.24,40
3,Orge,0.686742547668144,8429,216.6,111.16,140.45,34.06,74
3,Orge,4.18772809751853,8518,216.6,76.6,146.35,34.25,76
3,Orge,2.90129806641226,8517,76.6,76.6,76.6,34.24,40
3,Orge,1.89202553683212,8603,86.22,76.6,81.35,34.14,43
3,Orge,0.277280313187139,8426,76.6,76.6,76.6,34.24,40
3,Orge,0.489150585268671,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.3312189259408,8427,216.6,76.6,112.4,33.91,60
3,Orge,0.504731721743196,8426,76.6,76.6,76.6,34.24,40
3,Orge,0.603937650328875,8430,216.6,186.94,183.8,36.39,84
3,Orge,0.88303808887928,8427,216.6,76.6,112.4,33.91,60
3,Orge,0.873114289797624,8517,76.6,76.6,76.6,34.24,40
3,Orge,5.7508584687188,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.51159884818913,8517,76.6,76.6,76.6,34.24,40
3,Orge,0.640739907125942,8426,76.6,76.6,76.6,34.24,40
3,Orge,2.14080464163846,8514,81.85,76.6,77.39,34.23,40
3,Orge,0.772990747624636,8427,216.6,76.6,112.4,33.91,60
3,Orge,0.772990747624636,8518,216.6,76.6,146.35,34.25,76
3,Orge,2.08505657907501,8518,216.6,76.6,146.35,34.25,76
3,Orge,1.37729778105505,8427,216.6,76.6,112.4,33.91,60
3,Orge,3.55857017747201,8515,76.6,76.6,76.96,34.24,40
3,Orge,0.698159032590687,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.50765506542921,8516,76.6,76.6,76.6,34.24,40
3,Orge,0.563261693158705,8427,216.6,76.6,112.4,33.91,60
3,Orge,4.07770962614663,8426,76.6,76.6,76.6,34.24,40
3,Orge,0.49721306184649,8518,216.6,76.6,146.35,34.25,76
3,Orge,4.11728857655334,8518,216.6,76.6,146.35,34.25,76
3,Orge,4.11728857655334,8518,216.6,76.6,146.35,34.25,76
3,Orge,0.438863874054933,8427,216.6,76.6,112.4,33.91,60
3,Orge,0.876395232581999,8517,76.6,76.6,76.6,34.24,40
3,Orge,1.23712128010809,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.2117240505673,8516,76.6,76.6,76.6,34.24,40
3,Orge,1.68489391892191,8515,76.6,76.6,76.96,34.24,40
3,Orge,0.405932222398743,8606,86.22,76.6,81.37,34.14,43
3,Orge,0.470555778008737,8517,76.6,76.6,76.6,34.24,40
3,Orge,0.495194539373741,8430,216.6,186.94,183.8,36.39,84
3,Orge,0.63678493189388,8430,216.6,186.94,183.8,36.39,84
3,Orge,3.76690422232612,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.8476766489327,8426,76.6,76.6,76.6,34.24,40
3,Orge,1.0372684084414,8426,76.6,76.6,76.6,34.24,40
3,Orge,1.45450286094174,8426,76.6,76.6,76.6,34.24,40
3,Orge,0.391010889844419,8430,216.6,186.94,183.8,36.39,84
3,Orge,5.15797255048426,8516,76.6,76.6,76.6,34.24,40
3,Orge,1.15506187070645,8429,216.6,111.16,140.45,34.06,74
3,Orge,0.770296255564375,8430,216.6,186.94,183.8,36.39,84
3,Orge,5.28800114779051,8516,76.6,76.6,76.6,34.24,40
3,Orge,2.36861185937272,8518,216.6,76.6,146.35,34.25,76
3,Orge,0.803613506405149,8514,81.85,76.6,77.39,34.23,40
3,Orge,1.26063553904634,8515,76.6,76.6,76.96,34.24,40
3,Orge,0.117805569046736,8427,216.6,76.6,112.4,33.91,60
3,Orge,0.861931320342794,8426,76.6,76.6,76.6,34.24,40
3,Orge,2.25120129559208,8519,216.6,186.94,187.76,36.3,87
3,Orge,3.37679321480147,8429,216.6,111.16,140.45,34.06,74
3,Orge,2.6641491054887,8516,76.6,76.6,76.6,34.24,40
3,Orge,2.02036327965625,8427,216.6,76.6,112.4,33.91,60
3,Orge,0.990682978502894,8516,76.6,76.6,76.6,34.24,40
3,Orge,3.94564218178506,8430,216.6,186.94,183.8,36.39,84
3,Orge,2.09892780886991,8516,76.6,76.6,76.6,34.24,40
3,Orge,1.04858792431206,8427,216.6,76.6,112.4,33.91,60
3,Orge,0.851702052176744,8426,76.6,76.6,76.6,34.24,40
3,Orge,2.15788869222577,8519,216.6,186.94,187.76,36.3,87
3,Orge,0.408245139916241,8511,216.6,76.6,95.59,34.06,51
3,Orge,1.11951868355852,8602,86.22,76.6,89.57,34.05,48
3,Orge,1.03867425722564,8430,216.6,186.94,183.8,36.39,84
3,Orge,0.253743351183709,8429,216.6,111.16,140.45,34.06,74
3,Orge,1.96823294878448,8513,81.85,76.6,80.48,34.2,42
3,Orge,0.548704687151464,8427,216.6,76.6,112.4,33.91,60
3,Orge,0.782601281611877,8429,216.6,111.16,140.45,34.06,74
3,Orge,0.782601281611877,8430,216.6,186.94,183.8,36.39,84
3,Orge,0.259607732210864,8429,216.6,111.16,140.45,34.06,74
3,Orge,1.71898673710513,8427,216.6,76.6,112.4,33.91,60
3,Orge,3.6957130758417,8518,216.6,76.6,146.35,34.25,76
3,Orge,0.856024653030001,8427,216.6,76.6,112.4,33.91,60
3,Orge,5.88880072048223,8427,216.6,76.6,112.4,33.91,60
3,Orge,1.22908891930075,8605,86.22,76.6,81.69,34.14,43
3,Orge,0.568514959121789,8605,86.22,76.6,81.69,34.14,43
3,Orge,2.15059548234479,8426,76.6,76.6,76.6,34.24,40
3,Orge,1.95069620372122,8517,76.6,76.6,76.6,34.24,40
